node_id,lon,lat,type,node_geom
101769205,8.597063109427644,47.41591217078179,priority,"LINESTRING (8.597151 47.415951, 8.597163999999999 47.415894, 8.597136000000001 47.415887, 8.597127 47.415881, 8.597121 47.415873, 8.597118 47.415864, 8.597118999999999 47.415853, 8.597035 47.415844, 8.597007 47.415972, 8.597091000000001 47.415981, 8.597101 47.415962, 8.597110000000001 47.415955, 8.597121 47.415952, 8.597135 47.41595, 8.597151 47.415951)"
101763277,8.599776394238049,47.41155146355637,right_before_left,"LINESTRING (8.599798 47.411623, 8.599867 47.41159, 8.599758 47.411483, 8.599689 47.411516, 8.5997 47.411535, 8.5997 47.411545, 8.599695000000001 47.411554, 8.599686 47.411562, 8.599672999999999 47.411571, 8.599726 47.411616, 8.599752000000001 47.411606, 8.599765 47.411606, 8.599776 47.411609, 8.599786999999999 47.411614, 8.599798 47.411623)"
101763264,8.600973999897533,47.41257458662831,right_before_left,"LINESTRING (8.600977 47.412533, 8.600913 47.412571, 8.600968 47.412616, 8.600987 47.412603, 8.600998000000001 47.41259, 8.601004 47.412576, 8.601001999999999 47.412562, 8.600993000000001 47.412548, 8.600977 47.412533)"
6709480367,8.599421650057412,47.41120496621978,priority,"LINESTRING (8.599389 47.411224, 8.599459 47.411191, 8.599380999999999 47.411214, 8.599384000000001 47.411218, 8.599385 47.411219, 8.599386000000001 47.41122, 8.599387 47.411222, 8.599389 47.411224)"
101770334,8.59726010345479,47.411669975044674,priority,"LINESTRING (8.597262000000001 47.411743, 8.597339 47.411719, 8.597331000000001 47.411697, 8.597333000000001 47.411688, 8.597339 47.41168, 8.597348999999999 47.411673, 8.597363 47.411667, 8.597324 47.411615, 8.597153 47.411677, 8.597194 47.411727, 8.597222 47.411721, 8.597234 47.411723, 8.597244999999999 47.411727, 8.597254 47.411733, 8.597262000000001 47.411743)"
101763281,8.597810192002628,47.41250846250997,right_before_left,"LINESTRING (8.597917000000001 47.412501, 8.597877 47.412451, 8.597848000000001 47.412457, 8.597835999999999 47.412456, 8.597826 47.412452, 8.597816999999999 47.412445, 8.597809 47.412435, 8.597731 47.412459, 8.59774 47.412481, 8.597738 47.412491, 8.597732000000001 47.4125, 8.597723 47.412507, 8.597709 47.412514, 8.597751000000001 47.412564, 8.597917000000001 47.412501)"
290373027,8.46048538348228,47.46933398576166,priority,"LINESTRING (8.460499 47.469405, 8.460578 47.469373, 8.460537 47.469365, 8.460534000000001 47.469359, 8.460542 47.469352, 8.460561 47.469342, 8.460592999999999 47.469331, 8.460556 47.469279, 8.460385 47.469333, 8.460419 47.469385, 8.460440999999999 47.469384, 8.460454 47.469386, 8.460468000000001 47.46939, 8.460483 47.469397, 8.460499 47.469405)"
231837672,8.455081832241468,47.47310237319545,priority,"LINESTRING (8.455123 47.47311, 8.455042000000001 47.473093, 8.455041 47.473095, 8.45504 47.473096, 8.455038999999999 47.473097, 8.455121999999999 47.473111, 8.455121999999999 47.47311, 8.455123 47.47311, 8.455123 47.47311)"
247434828,8.465116448674724,47.43093043361631,right_before_left,"LINESTRING (8.465208000000001 47.430956, 8.465203000000001 47.430899, 8.465165000000001 47.4309, 8.465137 47.4309, 8.465114 47.4309, 8.46509 47.4309, 8.465062 47.430898, 8.465024 47.430896, 8.465017 47.430954, 8.465047 47.430959, 8.465057 47.430965, 8.465063000000001 47.430972, 8.465064 47.430981, 8.465063000000001 47.430992, 8.465147 47.430999, 8.465159999999999 47.430976, 8.465168999999999 47.430968, 8.46518 47.430962, 8.465192999999999 47.430958, 8.465208000000001 47.430956)"
247434830,8.464269485887778,47.43073580894965,right_before_left,"LINESTRING (8.464261 47.430764, 8.464292 47.430711, 8.464235 47.430754, 8.464244000000001 47.430759, 8.464247 47.43076, 8.464251000000001 47.430762, 8.464255 47.430763, 8.464261 47.430764)"
231883322,8.465623436675846,47.432406869074526,right_before_left,"LINESTRING (8.465730000000001 47.432403, 8.465692000000001 47.432351, 8.465664 47.432356, 8.465652 47.432355, 8.465641 47.432351, 8.465631999999999 47.432344, 8.465624 47.432334, 8.465546 47.432357, 8.465553999999999 47.432379, 8.465552000000001 47.432389, 8.465546 47.432397, 8.465536 47.432404, 8.465522 47.43241, 8.465560999999999 47.432461, 8.465730000000001 47.432403)"
304992318,8.463871157284341,47.458891775818984,priority,"LINESTRING (8.463946999999999 47.458829, 8.463820999999999 47.458818, 8.463812000000001 47.458837, 8.463803 47.458843, 8.463792 47.458846, 8.463778 47.458847, 8.463763 47.458846, 8.463744 47.458902, 8.463787999999999 47.458913, 8.463803 47.45892, 8.463813999999999 47.458929, 8.463819000000001 47.458939, 8.46382 47.45895, 8.463903999999999 47.458956, 8.46391 47.458928, 8.463917 47.458909, 8.463925 47.458892, 8.463933000000001 47.458876, 8.463941 47.458856, 8.463946999999999 47.458829)"
371621337,8.463476602942974,47.46144565238918,priority,"LINESTRING (8.463585999999999 47.461484, 8.463594000000001 47.461425, 8.463556000000001 47.461414, 8.463543 47.461408, 8.463535 47.4614, 8.46353 47.461392, 8.463528999999999 47.461384, 8.463445 47.461378, 8.463438999999999 47.461404, 8.463431999999999 47.461424, 8.463424 47.46144, 8.463414999999999 47.461455, 8.463407 47.461475, 8.4634 47.461501, 8.463526 47.461514, 8.463537000000001 47.461492, 8.463545 47.461486, 8.463557 47.461482, 8.463570000000001 47.461482, 8.463585999999999 47.461484)"
231837661,8.463346802561752,47.462036038092975,priority,"LINESTRING (8.463418000000001 47.462007, 8.463291999999999 47.461994, 8.463274999999999 47.462064, 8.4634 47.462079, 8.463418000000001 47.462007)"
461690931,8.46322460151941,47.46250525519987,priority,"LINESTRING (8.463297000000001 47.462477, 8.463171000000001 47.462462, 8.46317 47.462489, 8.463175 47.462509, 8.463176000000001 47.46252, 8.463174 47.462536, 8.463257 47.462546, 8.46327 47.46252, 8.463284 47.462503, 8.463291 47.462492, 8.463297000000001 47.462477)"
102376064,8.5420524999001,47.39266514605066,right_before_left,"LINESTRING (8.542078 47.392734, 8.542145 47.392698, 8.542130999999999 47.39268, 8.542130999999999 47.392671, 8.542134000000001 47.392663, 8.542142 47.392655, 8.542154 47.392647, 8.542101000000001 47.392602, 8.542075000000001 47.392611, 8.542062 47.392612, 8.54205 47.392609, 8.542039000000001 47.392604, 8.542028 47.392596, 8.54196 47.392631, 8.542078 47.392734)"
102368322,8.542492061869458,47.393044464279335,right_before_left,"LINESTRING (8.542579999999999 47.393017, 8.542554000000001 47.392994, 8.542528000000001 47.393003, 8.542515 47.393003, 8.542503 47.393001, 8.542491 47.392996, 8.542479999999999 47.392988, 8.542414000000001 47.393023, 8.542434 47.393037, 8.542458 47.393045, 8.542484 47.393047, 8.542513 47.393043, 8.542545 47.393033, 8.542579999999999 47.393017)"
102368324,8.541697671855442,47.39235590070208,right_before_left,"LINESTRING (8.54175 47.392445, 8.541816000000001 47.392408, 8.541796 47.39239, 8.541783000000001 47.392371, 8.541776 47.392353, 8.541774999999999 47.392335, 8.541779999999999 47.392317, 8.541791 47.392299, 8.541715999999999 47.392272, 8.541698999999999 47.392286, 8.541689 47.392288, 8.541679 47.392287, 8.541669000000001 47.392283, 8.541658999999999 47.392275, 8.541592 47.39231, 8.541608999999999 47.392328, 8.541620999999999 47.392347, 8.541629 47.392368, 8.541631000000001 47.392389, 8.541627999999999 47.392412, 8.54162 47.392436, 8.541702000000001 47.392451, 8.541714000000001 47.392435, 8.541721000000001 47.392432, 8.541729999999999 47.392433, 8.541739 47.392437, 8.54175 47.392445)"
105450917,8.547369833312876,47.385281307858925,right_before_left,"LINESTRING (8.547402999999999 47.385299, 8.547338999999999 47.385261, 8.547336 47.385264, 8.547401000000001 47.385301, 8.547402999999999 47.385299)"
102383187,8.546292059093284,47.38612638525014,right_before_left,"LINESTRING (8.546360999999999 47.386117, 8.546298 47.386079, 8.546283000000001 47.386087, 8.546274 47.386089, 8.546265999999999 47.386091, 8.546256 47.386091, 8.546246 47.38609, 8.546227999999999 47.386146, 8.546245000000001 47.386152, 8.546251 47.386156, 8.546253999999999 47.386162, 8.546253999999999 47.386169, 8.546252000000001 47.386177, 8.546293 47.386184, 8.546308 47.386156, 8.546317999999999 47.386147, 8.546329 47.386139, 8.546343 47.38613, 8.546360999999999 47.386117)"
5540619060,8.54129256017464,47.38892390761856,priority,"LINESTRING (8.541255 47.388938, 8.54133 47.38891, 8.541255 47.388938, 8.541255 47.388938)"
27493696,8.540642792280973,47.388343263027934,priority,"LINESTRING (8.540723 47.38839, 8.540746 47.388333, 8.54072 47.38832, 8.540711999999999 47.388313, 8.540708 47.388306, 8.540706999999999 47.388297, 8.540709 47.388288, 8.540627000000001 47.388273, 8.540575 47.388395, 8.540654999999999 47.388412, 8.540671 47.388392, 8.540682 47.388387, 8.540694 47.388385, 8.540708 47.388386, 8.540723 47.38839)"
102380128,8.544972777282096,47.386779192784424,right_before_left,"LINESTRING (8.545057 47.386739, 8.544983999999999 47.38671, 8.544964 47.386724, 8.544953 47.386728, 8.54494 47.386729, 8.544926999999999 47.386727, 8.544912 47.386723, 8.54487 47.386773, 8.544893 47.386786, 8.544898 47.386794, 8.5449 47.386802, 8.544897000000001 47.386812, 8.544891 47.386822, 8.544966000000001 47.386849, 8.545057 47.386739)"
129973212,8.543225609595925,47.387358115540195,right_before_left,"LINESTRING (8.543284999999999 47.387408, 8.543312 47.387385, 8.543293 47.387367, 8.543291 47.387356, 8.543293 47.387342, 8.5433 47.387327, 8.543312 47.387311, 8.543238000000001 47.387283, 8.543219000000001 47.387298, 8.543208 47.387301, 8.543196999999999 47.387301, 8.543184 47.387298, 8.543170999999999 47.387292, 8.543118 47.387338, 8.543151999999999 47.387354, 8.543179 47.387365, 8.543225 47.387381, 8.543252000000001 47.387392, 8.543284999999999 47.387408)"
cluster_105576199_297174250,8.581675463237977,47.453365987745684,priority,"LINESTRING (8.581799 47.453379, 8.581778999999999 47.453323, 8.581723999999999 47.453331, 8.581678999999999 47.453334, 8.581643 47.453332, 8.581617 47.453327, 8.5816 47.453316, 8.581593 47.453302, 8.581507999999999 47.453308, 8.581505 47.453328, 8.581499000000001 47.453336, 8.581490000000001 47.453342, 8.581477 47.453347, 8.581460999999999 47.45335, 8.581485000000001 47.453435, 8.581799 47.453379)"
10711459614,8.580927425271986,47.45346124508353,priority,"LINESTRING (8.580800999999999 47.453521, 8.580778 47.453436, 8.580795 47.453531, 8.580800999999999 47.453521)"
5740972074,8.580586435460297,47.452399665750725,priority,"LINESTRING (8.580640000000001 47.452371, 8.580557000000001 47.452358, 8.580543 47.452383, 8.580527 47.4524, 8.580519000000001 47.45241, 8.580512000000001 47.452425, 8.580636 47.452444, 8.580640000000001 47.452417, 8.580636 47.452398, 8.580636 47.452386, 8.580640000000001 47.452371)"
293260279,8.58049978083235,47.45265345423885,priority,"LINESTRING (8.58047 47.452742, 8.58056 47.452731, 8.580564000000001 47.452703, 8.580562 47.452692, 8.580560999999999 47.452682, 8.580560999999999 47.45267, 8.580565 47.452653, 8.580441 47.452634, 8.580413999999999 47.452723, 8.580451 47.45274, 8.580458 47.452736, 8.580462000000001 47.452736, 8.580467000000001 47.452737, 8.58047 47.452739, 8.58047 47.452742)"
47039591,8.450507721141424,47.425262984762725,priority,"LINESTRING (8.450507 47.425292, 8.450511000000001 47.425234, 8.450506000000001 47.425234, 8.450507 47.425292)"
47039548,8.434343800923651,47.426639279902744,priority,"LINESTRING (8.43435 47.426668, 8.434341 47.42661, 8.434336999999999 47.426611, 8.434346 47.426668, 8.43435 47.426668)"
100027499,8.543899061792692,47.426375405777485,right_before_left,"LINESTRING (8.543861 47.426389, 8.543941999999999 47.426373, 8.543856999999999 47.426367, 8.543856999999999 47.426375, 8.543856999999999 47.426378, 8.543858 47.426381, 8.543858999999999 47.426384, 8.543861 47.426389)"
444720514,8.549005873015929,47.48482618573889,priority,"LINESTRING (8.54907 47.484883, 8.549111 47.484832, 8.549087999999999 47.484819, 8.549083 47.484812, 8.549080999999999 47.484803, 8.549084000000001 47.484794, 8.549091000000001 47.484784, 8.549016999999999 47.484755, 8.548921999999999 47.484868, 8.548996000000001 47.484896, 8.549016 47.484881, 8.549027000000001 47.484877, 8.54904 47.484876, 8.549054999999999 47.484878, 8.54907 47.484883)"
428751184,8.548405129515633,47.490303884620545,priority,"LINESTRING (8.548432 47.490331, 8.548356 47.490305, 8.548349999999999 47.490314, 8.548347 47.490317, 8.548342999999999 47.490319, 8.548337999999999 47.490322, 8.548332 47.490326, 8.548359 47.490348, 8.548432 47.490331)"
2319213773,8.638626698417376,47.32563975195533,priority,"LINESTRING (8.638643 47.325666, 8.638612999999999 47.325612, 8.638609000000001 47.325614, 8.638641 47.325667, 8.638643 47.325666)"
469826369,8.64395505504084,47.32472798728666,priority,"LINESTRING (8.644007999999999 47.324813, 8.644072 47.324776, 8.644057999999999 47.32476, 8.644059 47.324754, 8.644064 47.324749, 8.644074 47.324745, 8.644088999999999 47.324743, 8.644076 47.324686, 8.643867999999999 47.324713, 8.643888 47.324769, 8.643924999999999 47.32477, 8.643943999999999 47.324776, 8.643964 47.324785, 8.643986 47.324797, 8.644007999999999 47.324813)"
3112781363,8.51169839846158,47.38087309777368,priority,"LINESTRING (8.51172 47.380898, 8.511679000000001 47.380847, 8.511675 47.380849, 8.51172 47.380898)"
453814,8.509203480495698,47.3819078524874,right_before_left,"LINESTRING (8.509307 47.381898, 8.509263000000001 47.381849, 8.509235 47.381856, 8.509221999999999 47.381856, 8.509211000000001 47.381852, 8.5092 47.381846, 8.509191 47.381837, 8.509118000000001 47.381867, 8.509128 47.381886, 8.509126999999999 47.381895, 8.509123000000001 47.381903, 8.509114 47.38191, 8.509100999999999 47.381917, 8.509145 47.381966, 8.509307 47.381898)"
469811253,8.57461767241961,47.35482435100364,priority,"LINESTRING (8.574665 47.354889, 8.574719 47.354844, 8.57457 47.354762, 8.574517 47.354807, 8.574536 47.354823, 8.574540000000001 47.354831, 8.574539 47.35484, 8.574534 47.354849, 8.574525 47.354859, 8.574592000000001 47.354894, 8.574615 47.354881, 8.574627 47.354878, 8.574638999999999 47.354879, 8.574652 47.354882, 8.574665 47.354889)"
27452391,8.573615560625278,47.35428208391035,priority,"LINESTRING (8.573657000000001 47.354343, 8.573710999999999 47.354298, 8.573683000000001 47.354282, 8.573662000000001 47.35427, 8.573645000000001 47.35426, 8.573629 47.354249, 8.57361 47.354236, 8.573585 47.354217, 8.573523 47.354256, 8.573537999999999 47.354273, 8.573539 47.354281, 8.573537 47.354289, 8.573530999999999 47.354297, 8.573521 47.354305, 8.573581000000001 47.354346, 8.573606 47.354335, 8.573619000000001 47.354333, 8.573632 47.354333, 8.573644 47.354337, 8.573657000000001 47.354343)"
91193272,8.504602132432417,47.48021177660715,priority,"LINESTRING (8.504716 47.48024, 8.504716 47.480181, 8.504676999999999 47.480182, 8.504664 47.480177, 8.504654 47.48017, 8.504649000000001 47.48016, 8.504648 47.480147, 8.504562999999999 47.480145, 8.50456 47.480172, 8.504555 47.480192, 8.504549000000001 47.480208, 8.504543 47.480224, 8.504536999999999 47.480244, 8.504533 47.480271, 8.504659999999999 47.480276, 8.504668000000001 47.480259, 8.504675000000001 47.480253, 8.504686 47.480247, 8.5047 47.480243, 8.504716 47.48024)"
130750973,8.504960683214474,47.477182696210384,priority,"LINESTRING (8.505055 47.47724, 8.505088000000001 47.477187, 8.505049 47.477172, 8.505037 47.477163, 8.50503 47.477154, 8.505027999999999 47.477143, 8.505031000000001 47.477132, 8.504949999999999 47.477114, 8.504936000000001 47.47714, 8.504922000000001 47.477159, 8.504909 47.477174, 8.504897 47.477189, 8.504883 47.477207, 8.504868999999999 47.477234, 8.504989999999999 47.477261, 8.505004 47.477243, 8.505015 47.477239, 8.505026000000001 47.477237, 8.505039999999999 47.477237, 8.505055 47.47724)"
379843026,8.558885581589108,47.354327573582765,right_before_left,"LINESTRING (8.558946000000001 47.354376, 8.558972000000001 47.354353, 8.558954 47.35434, 8.558952 47.354333, 8.558953000000001 47.354326, 8.558958000000001 47.354319, 8.558966 47.354312, 8.558904999999999 47.354272, 8.558812 47.354337, 8.558871999999999 47.354378, 8.558895 47.354368, 8.558907 47.354366, 8.558920000000001 47.354367, 8.558933 47.35437, 8.558946000000001 47.354376)"
9847139569,8.558752534249686,47.35441956325151,priority,"LINESTRING (8.558783999999999 47.354439, 8.558724 47.354398, 8.558719999999999 47.354401, 8.558782000000001 47.35444, 8.558783999999999 47.354439)"
10745272241,8.559072603915771,47.35419376968304,priority,"LINESTRING (8.559101999999999 47.354194, 8.559070999999999 47.354174, 8.559056 47.354179, 8.559043000000001 47.354179, 8.559036000000001 47.35418, 8.559028 47.354184, 8.559089999999999 47.354223, 8.559096 47.354213, 8.559094999999999 47.354204, 8.559096 47.354199, 8.559101999999999 47.354194)"
103034657,8.538063639066682,47.401240676582844,priority,"LINESTRING (8.538126 47.401235, 8.538061000000001 47.401198, 8.538001 47.40124, 8.538023000000001 47.401251, 8.538043999999999 47.401258, 8.538065 47.40126, 8.538085000000001 47.401257, 8.538106000000001 47.401249, 8.538126 47.401235)"
103034540,8.537177558508226,47.40073923476872,priority,"LINESTRING (8.537234 47.400799, 8.537281 47.400751, 8.537259000000001 47.400736, 8.537255 47.400728, 8.537254000000001 47.40072, 8.537258 47.400711, 8.537265 47.400701, 8.537194 47.400669, 8.537089 47.400777, 8.53716 47.400809, 8.537181 47.400794, 8.537193 47.400791, 8.537205999999999 47.400791, 8.53722 47.400794, 8.537234 47.400799)"
5084699961,8.540176241072444,47.399009258771486,priority,"LINESTRING (8.54021 47.399027, 8.540146 47.398989, 8.540143 47.398991, 8.540141999999999 47.398992, 8.540141999999999 47.398993, 8.540139999999999 47.398994, 8.540139 47.398995, 8.54021 47.399027)"
92205119,8.483478497680828,47.39336909595397,priority,"LINESTRING (8.483453000000001 47.393406, 8.483532 47.393386, 8.483503000000001 47.393332, 8.483463 47.393349, 8.483451000000001 47.39336, 8.483446000000001 47.393374, 8.483446000000001 47.393389, 8.483453000000001 47.393406)"
92205123,8.483954849619632,47.39415885133741,priority,"LINESTRING (8.483955 47.394234, 8.484033 47.394211, 8.483957999999999 47.394091, 8.483879999999999 47.394114, 8.483886 47.394135, 8.483881999999999 47.394144, 8.483874 47.394153, 8.483862 47.394161, 8.483846 47.394169, 8.483889 47.394219, 8.483917 47.394212, 8.483928000000001 47.394213, 8.483938999999999 47.394217, 8.483948 47.394224, 8.483955 47.394234)"
29038513,8.424856751222698,47.40180821048056,priority,"LINESTRING (8.425008999999999 47.401902, 8.425037 47.40188, 8.425039999999999 47.401873, 8.425050000000001 47.401758, 8.424923 47.401753, 8.424913 47.401868, 8.424951999999999 47.401873, 8.424963999999999 47.401878, 8.424975999999999 47.401885, 8.424989999999999 47.401893, 8.425008999999999 47.401902)"
460419762,8.423030861192135,47.40173496839695,priority,"LINESTRING (8.423256 47.401802, 8.423266 47.401687, 8.423241000000001 47.401683, 8.423237 47.40168, 8.423237 47.401675, 8.423242999999999 47.401669, 8.423254999999999 47.401663, 8.423235999999999 47.401636, 8.423209 47.401651, 8.423188 47.401663, 8.423169 47.401671, 8.42315 47.401677, 8.423125000000001 47.401679, 8.423090999999999 47.401679, 8.423082000000001 47.401794, 8.423256 47.401802)"
231933891,8.454950643770719,47.34128669769855,priority,"LINESTRING (8.455019999999999 47.341257, 8.454895 47.341246, 8.454879999999999 47.341315, 8.455005 47.341329, 8.455019999999999 47.341257)"
cluster_10095164334_390544150,8.454078880097983,47.34231770832425,traffic_light,"LINESTRING (8.454215 47.342338, 8.454255 47.34233, 8.454252 47.342308, 8.454255 47.342298, 8.454261000000001 47.342289, 8.454269999999999 47.34228, 8.454281 47.342272, 8.454198 47.342207, 8.454139 47.342242, 8.454096 47.342269, 8.45406 47.342291, 8.454022 47.342311, 8.453974000000001 47.342333, 8.453906 47.34236, 8.453949 47.34241, 8.453982999999999 47.342398, 8.453996 47.342395, 8.454008999999999 47.342394, 8.454026000000001 47.342394, 8.454046999999999 47.342396, 8.454051 47.342367, 8.454215 47.342338)"
4567570317,8.604734473775293,47.410159107621176,priority,"LINESTRING (8.604835 47.410217, 8.604865999999999 47.41012, 8.604858999999999 47.410132, 8.604835 47.410217)"
101759357,8.580428899934919,47.416355495663446,traffic_light,"LINESTRING (8.580416 47.416439, 8.580498 47.416426, 8.580496 47.416405, 8.580501 47.416396, 8.580508999999999 47.416389, 8.580520999999999 47.416383, 8.580536 47.416379, 8.580500000000001 47.416296, 8.58032 47.41633, 8.580352 47.416413, 8.580382 47.416412, 8.580393000000001 47.416415, 8.580403 47.416421, 8.580410000000001 47.416429, 8.580416 47.416439)"
cluster_101759355_411762156,8.581191242899049,47.41699804989971,dead_end,"LINESTRING (8.581187999999999 47.417001, 8.581217000000001 47.41698, 8.581187999999999 47.417001, 8.581187999999999 47.417001)"
98011076,8.586923374280492,47.416378540008466,priority,"LINESTRING (8.586952 47.416452, 8.587019 47.416416, 8.587007 47.416398, 8.587007 47.41639, 8.587012 47.416383, 8.587021 47.416376, 8.587033999999999 47.41637, 8.586994000000001 47.41632, 8.586956000000001 47.416328, 8.586938999999999 47.416326, 8.586923000000001 47.416322, 8.586909 47.416314, 8.586895 47.416302, 8.586828000000001 47.416337, 8.586838999999999 47.416356, 8.586838 47.416364, 8.586831999999999 47.416371, 8.586823000000001 47.416377, 8.586809000000001 47.416382, 8.586843999999999 47.416435, 8.586886 47.416427, 8.586905 47.416429, 8.586921999999999 47.416433, 8.586938 47.416441, 8.586952 47.416452)"
27421946,8.58526097875344,47.41473937799189,traffic_light,"LINESTRING (8.58531 47.414842, 8.585381 47.414811, 8.585369999999999 47.414794, 8.585372 47.414788, 8.585378 47.414783, 8.585388999999999 47.41478, 8.585405 47.414779, 8.5854 47.414693, 8.585373000000001 47.414692, 8.58535 47.414689, 8.585331999999999 47.414683, 8.585317 47.414674, 8.585307 47.414662, 8.5853 47.414648, 8.585175 47.414664, 8.585175 47.414683, 8.585169 47.414691, 8.58516 47.414696, 8.585148 47.414699, 8.585132 47.414701, 8.585139 47.414787, 8.585175 47.414788, 8.585208 47.414791, 8.585239 47.414799, 8.585265 47.41481, 8.585289 47.414824, 8.58531 47.414842)"
101760506,8.585453960996807,47.416905385311466,priority,"LINESTRING (8.585559 47.416896, 8.585514999999999 47.416846, 8.585487000000001 47.416853, 8.585474 47.416853, 8.585463000000001 47.416849, 8.585452 47.416843, 8.585443 47.416834, 8.585369 47.416862, 8.585379 47.416882, 8.585378 47.41689, 8.585372 47.416898, 8.585362999999999 47.416905, 8.585349000000001 47.416911, 8.58539 47.416962, 8.585559 47.416896)"
101760502,8.583957371322388,47.41480295041778,priority,"LINESTRING (8.583942 47.414877, 8.584026 47.414862, 8.584020000000001 47.414843, 8.584023999999999 47.414836, 8.584032000000001 47.41483, 8.584045 47.414827, 8.584063 47.414824, 8.584054 47.414767, 8.583861000000001 47.414783, 8.583873000000001 47.41484, 8.583899000000001 47.414842, 8.583911000000001 47.414847, 8.583921999999999 47.414855, 8.583933 47.414864, 8.583942 47.414877)"
658504839,8.585787207008913,47.463547284060596,priority,"LINESTRING (8.585777999999999 47.463575, 8.585801 47.46352, 8.585796999999999 47.463519, 8.585774000000001 47.463575, 8.585777999999999 47.463575)"
1291470242,8.588213844674366,47.46494991266485,priority,"LINESTRING (8.588172 47.464954, 8.588255999999999 47.464948, 8.588255999999999 47.464944, 8.588172 47.464953, 8.588172 47.464954)"
99872768,8.593066668065392,47.47253990138181,priority,"LINESTRING (8.593007999999999 47.472604, 8.593135 47.4726, 8.59314 47.472579, 8.593147 47.472572, 8.593157 47.472566, 8.593171 47.472562, 8.593188 47.47256, 8.593178 47.472503, 8.593147999999999 47.472501, 8.593137 47.472497, 8.593128999999999 47.47249, 8.593123 47.472482, 8.593120000000001 47.472471, 8.592993 47.47248, 8.593007999999999 47.472604)"
4313982923,8.49521366169136,47.387345802493904,priority,"LINESTRING (8.495231 47.387375, 8.495236 47.387318, 8.495221000000001 47.387321, 8.495210999999999 47.387328, 8.495203999999999 47.38733, 8.495195000000001 47.387331, 8.495191999999999 47.387359, 8.495207000000001 47.387364, 8.495215999999999 47.387371, 8.495222 47.387374, 8.495231 47.387375)"
63021355,8.495672158004725,47.387367166646065,priority,"LINESTRING (8.495763 47.38739, 8.495768999999999 47.387361, 8.495576 47.387334, 8.495570000000001 47.387391, 8.495604999999999 47.387397, 8.495614 47.387402, 8.495619 47.387409, 8.495616999999999 47.387418, 8.495611 47.387428, 8.495698000000001 47.387438, 8.495711 47.387409, 8.495721 47.3874, 8.495733 47.387393, 8.495747 47.38739, 8.495763 47.38739)"
1560009448,8.495893630505643,47.38738739690367,priority,"LINESTRING (8.495908 47.387418, 8.495919000000001 47.387361, 8.495903 47.387363, 8.495893000000001 47.387369, 8.495886 47.387371, 8.495877 47.387371, 8.495870999999999 47.3874, 8.495886 47.387405, 8.495893000000001 47.387413, 8.495899 47.387416, 8.495908 47.387418)"
63020238,8.49728485507009,47.38741330243594,priority,"LINESTRING (8.497277 47.387487, 8.497356999999999 47.387468, 8.497343000000001 47.38744, 8.497332 47.38742, 8.497322 47.387403, 8.497311 47.387386, 8.497296 47.387367, 8.497275999999999 47.387341, 8.497201 47.387368, 8.497209 47.387387, 8.497207 47.387396, 8.497201 47.387403, 8.497191000000001 47.387409, 8.497177000000001 47.387415, 8.497211 47.387467, 8.49724 47.387463, 8.497252 47.387465, 8.497261999999999 47.387469, 8.49727 47.387477, 8.497277 47.387487)"
261620714,8.51912794150252,47.33834948356046,priority,"LINESTRING (8.519174 47.338316, 8.51909 47.338312, 8.519081 47.338338, 8.519075000000001 47.338347, 8.519069 47.338356, 8.519064 47.338367, 8.519061000000001 47.338383, 8.519188 47.338388, 8.519185 47.338361, 8.519181 47.338352, 8.519177000000001 47.338343, 8.519174 47.338331, 8.519174 47.338316)"
10783625375,8.519147191007752,47.33821216095882,priority,"LINESTRING (8.519216 47.338181, 8.51909 47.338171, 8.519091 47.338198, 8.519098 47.338217, 8.5191 47.338229, 8.519099000000001 47.338245, 8.519183 47.338251, 8.519193 47.338225, 8.519206000000001 47.338208, 8.519212 47.338197, 8.519216 47.338181)"
1115458389,8.531853854254914,47.40765123326763,right_before_left,"LINESTRING (8.53191 47.407701, 8.531946 47.407649, 8.53192 47.407637, 8.531912999999999 47.40763, 8.53191 47.407622, 8.531910999999999 47.407614, 8.531917 47.407605, 8.531879999999999 47.407591, 8.53186 47.407612, 8.531844 47.407626, 8.531828000000001 47.407637, 8.531812 47.407648, 8.531794 47.407662, 8.531772999999999 47.407682, 8.531843 47.407714, 8.531862 47.407701, 8.531872999999999 47.407698, 8.531884 47.407697, 8.531897000000001 47.407698, 8.53191 47.407701)"
cluster_101370221_1383426495,8.531372042642474,47.408070197967504,priority,"LINESTRING (8.531442999999999 47.408206, 8.531516999999999 47.408177, 8.531480999999999 47.408135, 8.531451000000001 47.408096, 8.531428999999999 47.408063, 8.531416 47.408035, 8.531416 47.408015, 8.531428 47.408004, 8.531393 47.407952, 8.531355 47.407959, 8.531338999999999 47.407959, 8.531325000000001 47.407955, 8.531313000000001 47.40795, 8.531302 47.407941, 8.531231 47.407972, 8.531274 47.408019, 8.531305 47.40806, 8.531326 47.408093, 8.531336 47.408119, 8.531335 47.408139, 8.531323 47.408151, 8.531377000000001 47.408199, 8.531399 47.408186, 8.531409999999999 47.408185, 8.531421 47.408188, 8.531432000000001 47.408195, 8.531442999999999 47.408206)"
233327342,8.514621659348924,47.326494171041205,priority,"LINESTRING (8.514644000000001 47.326519, 8.514597999999999 47.32647, 8.514645 47.326518, 8.514644000000001 47.326519)"
